[6, 0, 10],[8, 0, 13]
[6, 10, 0],[8, 13, 0]
[10, 0, 6],[13, 0, 8]
[10, 6, 0],[13, 8, 0]
[0, 6, 10],[1, 7, 12]
[0, 10, 6],[1, 12, 7]
[6, 0, 10],[7, 1, 12]
[6, 10, 0],[7, 12, 1]
[10, 0, 6],[12, 1, 7]
[10, 6, 0],[12, 7, 1]
[2, 3, 8],[2, 4, 10]
[2, 8, 3],[2, 10, 4]
[3, 2, 8],[4, 2, 10]
[3, 8, 2],[4, 10, 2]
[8, 2, 3],[10, 2, 4]
[8, 3, 2],[10, 4, 2]
[2, 3, 8],[3, 6, 9]
[3, 2, 8],[3, 6, 9]
[2, 8, 3],[3, 9, 6]
[3, 8, 2],[3, 9, 6]
[2, 3, 8],[6, 3, 9]
[3, 2, 8],[6, 3, 9]
[2, 8, 3],[6, 9, 3]
[3, 8, 2],[6, 9, 3]
[8, 2, 3],[9, 3, 6]
[8, 3, 2],[9, 3, 6]
[8, 2, 3],[9, 6, 3]
[8, 3, 2],[9, 6, 3]
[2, 3, 8],[5, 8, 8]
[2, 8, 3],[5, 8, 8]
[3, 2, 8],[5, 8, 8]
[3, 8, 2],[5, 8, 8]
[2, 7, 7],[5, 8, 8]
[5, 5, 7],[5, 8, 8]
[5, 7, 5],[5, 8, 8]
[2, 3, 8],[8, 5, 8]
[3, 2, 8],[8, 5, 8]
[8, 2, 3],[8, 5, 8]
[8, 3, 2],[8, 5, 8]
[7, 2, 7],[8, 5, 8]
[5, 5, 7],[8, 5, 8]
[7, 5, 5],[8, 5, 8]
[2, 8, 3],[8, 8, 5]
[3, 8, 2],[8, 8, 5]
[8, 2, 3],[8, 8, 5]
[8, 3, 2],[8, 8, 5]
[7, 7, 2],[8, 8, 5]
[5, 7, 5],[8, 8, 5]
[7, 5, 5],[8, 8, 5]
[0, 8, 13],[0, 9, 15]
[0, 13, 8],[0, 15, 9]
[8, 0, 13],[9, 0, 15]
[8, 13, 0],[9, 15, 0]
[13, 0, 8],[15, 0, 9]
[13, 8, 0],[15, 9, 0]
[0, 8, 13],[1, 8, 15]
[1, 7, 12],[1, 8, 15]
[0, 13, 8],[1, 15, 8]
[1, 12, 7],[1, 15, 8]
[8, 0, 13],[8, 1, 15]
[7, 1, 12],[8, 1, 15]
[8, 13, 0],[8, 15, 1]
[7, 12, 1],[8, 15, 1]
[13, 0, 8],[15, 1, 8]
[12, 1, 7],[15, 1, 8]
[13, 8, 0],[15, 8, 1]
[12, 7, 1],[15, 8, 1]
[0, 8, 13],[1, 10, 14]
[1, 7, 12],[1, 10, 14]
[0, 13, 8],[1, 14, 10]
[1, 12, 7],[1, 14, 10]
[8, 0, 13],[10, 1, 14]
[7, 1, 12],[10, 1, 14]
[8, 13, 0],[10, 14, 1]
[7, 12, 1],[10, 14, 1]
[13, 0, 8],[14, 1, 10]
[12, 1, 7],[14, 1, 10]
[13, 8, 0],[14, 10, 1]
[12, 7, 1],[14, 10, 1]
[2, 4, 10],[2, 5, 12]
[2, 10, 4],[2, 12, 5]
[4, 2, 10],[5, 2, 12]
[4, 10, 2],[5, 12, 2]
[10, 2, 4],[12, 2, 5]
[10, 4, 2],[12, 5, 2]
[2, 4, 10],[2, 9, 11]
[2, 10, 4],[2, 11, 9]
[4, 2, 10],[9, 2, 11]
[4, 10, 2],[9, 11, 2]
[10, 2, 4],[11, 2, 9]
[10, 4, 2],[11, 9, 2]
[2, 4, 10],[3, 7, 11]
[3, 6, 9],[3, 7, 11]
[2, 10, 4],[3, 11, 7]
[3, 9, 6],[3, 11, 7]
[4, 2, 10],[7, 3, 11]
[6, 3, 9],[7, 3, 11]
[4, 10, 2],[7, 11, 3]
[6, 9, 3],[7, 11, 3]
[10, 2, 4],[11, 3, 7]
[9, 3, 6],[11, 3, 7]
[10, 4, 2],[11, 7, 3]
[9, 6, 3],[11, 7, 3]
[2, 4, 10],[4, 5, 11]
[4, 2, 10],[4, 5, 11]
[2, 10, 4],[4, 11, 5]
[4, 10, 2],[4, 11, 5]
[2, 4, 10],[5, 4, 11]
[4, 2, 10],[5, 4, 11]
[2, 10, 4],[5, 11, 4]
[4, 10, 2],[5, 11, 4]
[10, 2, 4],[11, 4, 5]
[10, 4, 2],[11, 4, 5]
[10, 2, 4],[11, 5, 4]
[10, 4, 2],[11, 5, 4]
[2, 4, 10],[9, 9, 10]
[4, 2, 10],[9, 9, 10]
[3, 9, 6],[9, 9, 10]
[6, 9, 3],[9, 9, 10]
[9, 3, 6],[9, 9, 10]
[9, 6, 3],[9, 9, 10]
[8, 8, 5],[9, 9, 10]
[2, 10, 4],[9, 10, 9]
[4, 10, 2],[9, 10, 9]
[3, 6, 9],[9, 10, 9]
[6, 3, 9],[9, 10, 9]
[9, 3, 6],[9, 10, 9]
[9, 6, 3],[9, 10, 9]
[8, 5, 8],[9, 10, 9]
[10, 2, 4],[10, 9, 9]
[10, 4, 2],[10, 9, 9]
[3, 6, 9],[10, 9, 9]
[3, 9, 6],[10, 9, 9]
[6, 3, 9],[10, 9, 9]
[6, 9, 3],[10, 9, 9]
[5, 8, 8],[10, 9, 9]
[0, 9, 15],[0, 11, 18]
[0, 15, 9],[0, 18, 11]
[9, 0, 15],[11, 0, 18]
[9, 15, 0],[11, 18, 0]
[15, 0, 9],[18, 0, 11]
[15, 9, 0],[18, 11, 0]
[0, 9, 15],[1, 9, 17]
[1, 8, 15],[1, 9, 17]
[0, 15, 9],[1, 17, 9]
[1, 15, 8],[1, 17, 9]
[9, 0, 15],[9, 1, 17]
[8, 1, 15],[9, 1, 17]
[9, 15, 0],[9, 17, 1]
[8, 15, 1],[9, 17, 1]
[15, 0, 9],[17, 1, 9]
[15, 1, 8],[17, 1, 9]
[15, 9, 0],[17, 9, 1]
[15, 8, 1],[17, 9, 1]
[1, 8, 15],[2, 13, 16]
[1, 10, 14],[2, 13, 16]
[2, 5, 12],[2, 13, 16]
[2, 12, 5],[2, 13, 16]
[2, 9, 11],[2, 13, 16]
[2, 11, 9],[2, 13, 16]
[1, 15, 8],[2, 16, 13]
[1, 14, 10],[2, 16, 13]
[2, 5, 12],[2, 16, 13]
[2, 12, 5],[2, 16, 13]
[2, 9, 11],[2, 16, 13]
[2, 11, 9],[2, 16, 13]
[8, 1, 15],[13, 2, 16]
[10, 1, 14],[13, 2, 16]
[5, 2, 12],[13, 2, 16]
[12, 2, 5],[13, 2, 16]
[9, 2, 11],[13, 2, 16]
[11, 2, 9],[13, 2, 16]
[8, 15, 1],[13, 16, 2]
[10, 14, 1],[13, 16, 2]
[5, 12, 2],[13, 16, 2]
[12, 5, 2],[13, 16, 2]
[9, 11, 2],[13, 16, 2]
[11, 9, 2],[13, 16, 2]
[15, 1, 8],[16, 2, 13]
[14, 1, 10],[16, 2, 13]
[5, 2, 12],[16, 2, 13]
[12, 2, 5],[16, 2, 13]
[9, 2, 11],[16, 2, 13]
[11, 2, 9],[16, 2, 13]
[15, 8, 1],[16, 13, 2]
[14, 10, 1],[16, 13, 2]
[5, 12, 2],[16, 13, 2]
[12, 5, 2],[16, 13, 2]
[9, 11, 2],[16, 13, 2]
[11, 9, 2],[16, 13, 2]
[2, 5, 12],[3, 12, 13]
[2, 12, 5],[3, 12, 13]
[2, 9, 11],[3, 12, 13]
[2, 11, 9],[3, 12, 13]
[3, 7, 11],[3, 12, 13]
[3, 11, 7],[3, 12, 13]
[2, 5, 12],[3, 13, 12]
[2, 12, 5],[3, 13, 12]
[2, 9, 11],[3, 13, 12]
[2, 11, 9],[3, 13, 12]
[3, 7, 11],[3, 13, 12]
[3, 11, 7],[3, 13, 12]
[5, 2, 12],[12, 3, 13]
[12, 2, 5],[12, 3, 13]
[9, 2, 11],[12, 3, 13]
[11, 2, 9],[12, 3, 13]
[7, 3, 11],[12, 3, 13]
[11, 3, 7],[12, 3, 13]
[5, 12, 2],[12, 13, 3]
[12, 5, 2],[12, 13, 3]
[9, 11, 2],[12, 13, 3]
[11, 9, 2],[12, 13, 3]
[7, 11, 3],[12, 13, 3]
[11, 7, 3],[12, 13, 3]
[5, 2, 12],[13, 3, 12]
[12, 2, 5],[13, 3, 12]
[9, 2, 11],[13, 3, 12]
[11, 2, 9],[13, 3, 12]
[7, 3, 11],[13, 3, 12]
[11, 3, 7],[13, 3, 12]
[5, 12, 2],[13, 12, 3]
[12, 5, 2],[13, 12, 3]
[9, 11, 2],[13, 12, 3]
[11, 9, 2],[13, 12, 3]
[7, 11, 3],[13, 12, 3]
[11, 7, 3],[13, 12, 3]
[2, 5, 12],[4, 6, 15]
[4, 5, 11],[4, 6, 15]
[2, 12, 5],[4, 15, 6]
[4, 11, 5],[4, 15, 6]
[5, 2, 12],[6, 4, 15]
[5, 4, 11],[6, 4, 15]
[5, 12, 2],[6, 15, 4]
[5, 11, 4],[6, 15, 4]
[12, 2, 5],[15, 4, 6]
[11, 4, 5],[15, 4, 6]
[12, 5, 2],[15, 6, 4]
[11, 5, 4],[15, 6, 4]
[2, 5, 12],[4, 9, 12]
[2, 9, 11],[4, 9, 12]
[3, 7, 11],[4, 9, 12]
[4, 5, 11],[4, 9, 12]
[2, 12, 5],[4, 12, 9]
[2, 11, 9],[4, 12, 9]
[3, 11, 7],[4, 12, 9]
[4, 11, 5],[4, 12, 9]
[5, 2, 12],[9, 4, 12]
[9, 2, 11],[9, 4, 12]
[7, 3, 11],[9, 4, 12]
[5, 4, 11],[9, 4, 12]
[5, 12, 2],[9, 12, 4]
[9, 11, 2],[9, 12, 4]
[7, 11, 3],[9, 12, 4]
[5, 11, 4],[9, 12, 4]
[12, 2, 5],[12, 4, 9]
[11, 2, 9],[12, 4, 9]
[11, 3, 7],[12, 4, 9]
[11, 4, 5],[12, 4, 9]
[12, 5, 2],[12, 9, 4]
[11, 9, 2],[12, 9, 4]
[11, 7, 3],[12, 9, 4]
[11, 5, 4],[12, 9, 4]
[4, 5, 11],[6, 6, 11]
[5, 4, 11],[6, 6, 11]
[4, 11, 5],[6, 11, 6]
[5, 11, 4],[6, 11, 6]
[11, 4, 5],[11, 6, 6]
[11, 5, 4],[11, 6, 6]
[0, 11, 18],[0, 12, 20]
[0, 18, 11],[0, 20, 12]
[11, 0, 18],[12, 0, 20]
[11, 18, 0],[12, 20, 0]
[18, 0, 11],[20, 0, 12]
[18, 11, 0],[20, 12, 0]
[0, 11, 18],[1, 11, 20]
[1, 9, 17],[1, 11, 20]
[0, 18, 11],[1, 20, 11]
[1, 17, 9],[1, 20, 11]
[11, 0, 18],[11, 1, 20]
[9, 1, 17],[11, 1, 20]
[11, 18, 0],[11, 20, 1]
[9, 17, 1],[11, 20, 1]
[18, 0, 11],[20, 1, 11]
[17, 1, 9],[20, 1, 11]
[18, 11, 0],[20, 11, 1]
[17, 9, 1],[20, 11, 1]
[0, 11, 18],[1, 13, 19]
[1, 9, 17],[1, 13, 19]
[0, 18, 11],[1, 19, 13]
[1, 17, 9],[1, 19, 13]
[11, 0, 18],[13, 1, 19]
[9, 1, 17],[13, 1, 19]
[11, 18, 0],[13, 19, 1]
[9, 17, 1],[13, 19, 1]
[18, 0, 11],[19, 1, 13]
[17, 1, 9],[19, 1, 13]
[18, 11, 0],[19, 13, 1]
[17, 9, 1],[19, 13, 1]
[1, 9, 17],[3, 10, 18]
[1, 17, 9],[3, 18, 10]
[9, 1, 17],[10, 3, 18]
[9, 17, 1],[10, 18, 3]
[17, 1, 9],[18, 3, 10]
[17, 9, 1],[18, 10, 3]
[4, 6, 15],[4, 8, 19]
[4, 15, 6],[4, 19, 8]
[6, 4, 15],[8, 4, 19]
[6, 15, 4],[8, 19, 4]
[15, 4, 6],[19, 4, 8]
[15, 6, 4],[19, 8, 4]
[2, 13, 16],[4, 14, 16]
[3, 12, 13],[4, 14, 16]
[3, 13, 12],[4, 14, 16]
[4, 6, 15],[4, 14, 16]
[4, 9, 12],[4, 14, 16]
[4, 12, 9],[4, 14, 16]
[2, 16, 13],[4, 16, 14]
[3, 12, 13],[4, 16, 14]
[3, 13, 12],[4, 16, 14]
[4, 15, 6],[4, 16, 14]
[4, 9, 12],[4, 16, 14]
[4, 12, 9],[4, 16, 14]
[13, 2, 16],[14, 4, 16]
[12, 3, 13],[14, 4, 16]
[13, 3, 12],[14, 4, 16]
[6, 4, 15],[14, 4, 16]
[9, 4, 12],[14, 4, 16]
[12, 4, 9],[14, 4, 16]
[13, 16, 2],[14, 16, 4]
[12, 13, 3],[14, 16, 4]
[13, 12, 3],[14, 16, 4]
[6, 15, 4],[14, 16, 4]
[9, 12, 4],[14, 16, 4]
[12, 9, 4],[14, 16, 4]
[16, 2, 13],[16, 4, 14]
[12, 3, 13],[16, 4, 14]
[13, 3, 12],[16, 4, 14]
[15, 4, 6],[16, 4, 14]
[9, 4, 12],[16, 4, 14]
[12, 4, 9],[16, 4, 14]
[16, 13, 2],[16, 14, 4]
[12, 13, 3],[16, 14, 4]
[13, 12, 3],[16, 14, 4]
[15, 6, 4],[16, 14, 4]
[9, 12, 4],[16, 14, 4]
[12, 9, 4],[16, 14, 4]
[1, 9, 17],[5, 9, 18]
[4, 6, 15],[5, 9, 18]
[4, 9, 12],[5, 9, 18]
[1, 17, 9],[5, 18, 9]
[4, 15, 6],[5, 18, 9]
[4, 12, 9],[5, 18, 9]
[9, 1, 17],[9, 5, 18]
[6, 4, 15],[9, 5, 18]
[9, 4, 12],[9, 5, 18]
[9, 17, 1],[9, 18, 5]
[6, 15, 4],[9, 18, 5]
[9, 12, 4],[9, 18, 5]
[17, 1, 9],[18, 5, 9]
[15, 4, 6],[18, 5, 9]
[12, 4, 9],[18, 5, 9]
[17, 9, 1],[18, 9, 5]
[15, 6, 4],[18, 9, 5]
[12, 9, 4],[18, 9, 5]
[4, 6, 15],[5, 10, 16]
[4, 9, 12],[5, 10, 16]
[4, 15, 6],[5, 16, 10]
[4, 12, 9],[5, 16, 10]
[6, 4, 15],[10, 5, 16]
[9, 4, 12],[10, 5, 16]
[6, 15, 4],[10, 16, 5]
[9, 12, 4],[10, 16, 5]
[15, 4, 6],[16, 5, 10]
[12, 4, 9],[16, 5, 10]
[15, 6, 4],[16, 10, 5]
[12, 9, 4],[16, 10, 5]
[4, 6, 15],[6, 7, 16]
[6, 4, 15],[6, 7, 16]
[6, 6, 11],[6, 7, 16]
[4, 15, 6],[6, 16, 7]
[6, 15, 4],[6, 16, 7]
[6, 11, 6],[6, 16, 7]
[4, 6, 15],[7, 6, 16]
[6, 4, 15],[7, 6, 16]
[6, 6, 11],[7, 6, 16]
[4, 15, 6],[7, 16, 6]
[6, 15, 4],[7, 16, 6]
[6, 11, 6],[7, 16, 6]
[15, 4, 6],[16, 6, 7]
[15, 6, 4],[16, 6, 7]
[11, 6, 6],[16, 6, 7]
[15, 4, 6],[16, 7, 6]
[15, 6, 4],[16, 7, 6]
[11, 6, 6],[16, 7, 6]
[3, 12, 13],[6, 12, 14]
[4, 9, 12],[6, 12, 14]
[4, 12, 9],[6, 12, 14]
[6, 6, 11],[6, 12, 14]
[6, 11, 6],[6, 12, 14]
[3, 13, 12],[6, 14, 12]
[4, 9, 12],[6, 14, 12]
[4, 12, 9],[6, 14, 12]
[6, 6, 11],[6, 14, 12]
[6, 11, 6],[6, 14, 12]
[12, 3, 13],[12, 6, 14]
[9, 4, 12],[12, 6, 14]
[12, 4, 9],[12, 6, 14]
[6, 6, 11],[12, 6, 14]
[11, 6, 6],[12, 6, 14]
[12, 13, 3],[12, 14, 6]
[9, 12, 4],[12, 14, 6]
[12, 9, 4],[12, 14, 6]
[6, 11, 6],[12, 14, 6]
[11, 6, 6],[12, 14, 6]
[13, 3, 12],[14, 6, 12]
[9, 4, 12],[14, 6, 12]
[12, 4, 9],[14, 6, 12]
[6, 6, 11],[14, 6, 12]
[11, 6, 6],[14, 6, 12]
[13, 12, 3],[14, 12, 6]
[9, 12, 4],[14, 12, 6]
[12, 9, 4],[14, 12, 6]
[6, 11, 6],[14, 12, 6]
[11, 6, 6],[14, 12, 6]
[4, 9, 12],[8, 10, 12]
[4, 12, 9],[8, 12, 10]
[9, 4, 12],[10, 8, 12]
[9, 12, 4],[10, 12, 8]
[12, 4, 9],[12, 8, 10]
[12, 9, 4],[12, 10, 8]
[0, 12, 20],[0, 14, 23]
[0, 20, 12],[0, 23, 14]
[12, 0, 20],[14, 0, 23]
[12, 20, 0],[14, 23, 0]
[20, 0, 12],[23, 0, 14]
[20, 12, 0],[23, 14, 0]
[0, 12, 20],[3, 15, 22]
[1, 11, 20],[3, 15, 22]
[1, 13, 19],[3, 15, 22]
[3, 10, 18],[3, 15, 22]
[0, 20, 12],[3, 22, 15]
[1, 20, 11],[3, 22, 15]
[1, 19, 13],[3, 22, 15]
[3, 18, 10],[3, 22, 15]
[12, 0, 20],[15, 3, 22]
[11, 1, 20],[15, 3, 22]
[13, 1, 19],[15, 3, 22]
[10, 3, 18],[15, 3, 22]
[12, 20, 0],[15, 22, 3]
[11, 20, 1],[15, 22, 3]
[13, 19, 1],[15, 22, 3]
[10, 18, 3],[15, 22, 3]
[20, 0, 12],[22, 3, 15]
[20, 1, 11],[22, 3, 15]
[19, 1, 13],[22, 3, 15]
[18, 3, 10],[22, 3, 15]
[20, 12, 0],[22, 15, 3]
[20, 11, 1],[22, 15, 3]
[19, 13, 1],[22, 15, 3]
[18, 10, 3],[22, 15, 3]
[0, 12, 20],[4, 13, 23]
[1, 11, 20],[4, 13, 23]
[1, 13, 19],[4, 13, 23]
[4, 8, 19],[4, 13, 23]
[0, 20, 12],[4, 23, 13]
[1, 20, 11],[4, 23, 13]
[1, 19, 13],[4, 23, 13]
[4, 19, 8],[4, 23, 13]
[12, 0, 20],[13, 4, 23]
[11, 1, 20],[13, 4, 23]
[13, 1, 19],[13, 4, 23]
[8, 4, 19],[13, 4, 23]
[12, 20, 0],[13, 23, 4]
[11, 20, 1],[13, 23, 4]
[13, 19, 1],[13, 23, 4]
[8, 19, 4],[13, 23, 4]
[20, 0, 12],[23, 4, 13]
[20, 1, 11],[23, 4, 13]
[19, 1, 13],[23, 4, 13]
[19, 4, 8],[23, 4, 13]
[20, 12, 0],[23, 13, 4]
[20, 11, 1],[23, 13, 4]
[19, 13, 1],[23, 13, 4]
[19, 8, 4],[23, 13, 4]
[0, 12, 20],[4, 17, 21]
[4, 8, 19],[4, 17, 21]
[4, 14, 16],[4, 17, 21]
[4, 16, 14],[4, 17, 21]
[0, 20, 12],[4, 21, 17]
[4, 19, 8],[4, 21, 17]
[4, 14, 16],[4, 21, 17]
[4, 16, 14],[4, 21, 17]
[12, 0, 20],[17, 4, 21]
[8, 4, 19],[17, 4, 21]
[14, 4, 16],[17, 4, 21]
[16, 4, 14],[17, 4, 21]
[12, 20, 0],[17, 21, 4]
[8, 19, 4],[17, 21, 4]
[14, 16, 4],[17, 21, 4]
[16, 14, 4],[17, 21, 4]
[20, 0, 12],[21, 4, 17]
[19, 4, 8],[21, 4, 17]
[14, 4, 16],[21, 4, 17]
[16, 4, 14],[21, 4, 17]
[20, 12, 0],[21, 17, 4]
[19, 8, 4],[21, 17, 4]
[14, 16, 4],[21, 17, 4]
[16, 14, 4],[21, 17, 4]
[0, 12, 20],[5, 14, 22]
[1, 13, 19],[5, 14, 22]
[3, 10, 18],[5, 14, 22]
[4, 14, 16],[5, 14, 22]
[5, 9, 18],[5, 14, 22]
[5, 10, 16],[5, 14, 22]
[0, 20, 12],[5, 22, 14]
[1, 19, 13],[5, 22, 14]
[3, 18, 10],[5, 22, 14]
[4, 16, 14],[5, 22, 14]
[5, 18, 9],[5, 22, 14]
[5, 16, 10],[5, 22, 14]
[12, 0, 20],[14, 5, 22]
[13, 1, 19],[14, 5, 22]
[10, 3, 18],[14, 5, 22]
[14, 4, 16],[14, 5, 22]
[9, 5, 18],[14, 5, 22]
[10, 5, 16],[14, 5, 22]
[12, 20, 0],[14, 22, 5]
[13, 19, 1],[14, 22, 5]
[10, 18, 3],[14, 22, 5]
[14, 16, 4],[14, 22, 5]
[9, 18, 5],[14, 22, 5]
[10, 16, 5],[14, 22, 5]
[20, 0, 12],[22, 5, 14]
[19, 1, 13],[22, 5, 14]
[18, 3, 10],[22, 5, 14]
[16, 4, 14],[22, 5, 14]
[18, 5, 9],[22, 5, 14]
[16, 5, 10],[22, 5, 14]
[20, 12, 0],[22, 14, 5]
[19, 13, 1],[22, 14, 5]
[18, 10, 3],[22, 14, 5]
[16, 14, 4],[22, 14, 5]
[18, 9, 5],[22, 14, 5]
[16, 10, 5],[22, 14, 5]
[1, 13, 19],[5, 15, 19]
[4, 8, 19],[5, 15, 19]
[4, 14, 16],[5, 15, 19]
[5, 9, 18],[5, 15, 19]
[5, 10, 16],[5, 15, 19]
[1, 19, 13],[5, 19, 15]
[4, 19, 8],[5, 19, 15]
[4, 16, 14],[5, 19, 15]
[5, 18, 9],[5, 19, 15]
[5, 16, 10],[5, 19, 15]
[13, 1, 19],[15, 5, 19]
[8, 4, 19],[15, 5, 19]
[14, 4, 16],[15, 5, 19]
[9, 5, 18],[15, 5, 19]
[10, 5, 16],[15, 5, 19]
[13, 19, 1],[15, 19, 5]
[8, 19, 4],[15, 19, 5]
[14, 16, 4],[15, 19, 5]
[9, 18, 5],[15, 19, 5]
[10, 16, 5],[15, 19, 5]
[19, 1, 13],[19, 5, 15]
[19, 4, 8],[19, 5, 15]
[16, 4, 14],[19, 5, 15]
[18, 5, 9],[19, 5, 15]
[16, 5, 10],[19, 5, 15]
[19, 13, 1],[19, 15, 5]
[19, 8, 4],[19, 15, 5]
[16, 14, 4],[19, 15, 5]
[18, 9, 5],[19, 15, 5]
[16, 10, 5],[19, 15, 5]
[4, 8, 19],[6, 8, 22]
[6, 7, 16],[6, 8, 22]
[4, 19, 8],[6, 22, 8]
[6, 16, 7],[6, 22, 8]
[8, 4, 19],[8, 6, 22]
[7, 6, 16],[8, 6, 22]
[8, 19, 4],[8, 22, 6]
[7, 16, 6],[8, 22, 6]
[19, 4, 8],[22, 6, 8]
[16, 6, 7],[22, 6, 8]
[19, 8, 4],[22, 8, 6]
[16, 7, 6],[22, 8, 6]
[4, 8, 19],[7, 9, 21]
[5, 9, 18],[7, 9, 21]
[7, 6, 16],[7, 9, 21]
[4, 19, 8],[7, 21, 9]
